Name,Description,Price,CL,Strength,URL
Torc of Bloody Rage,"This thick iron torc appears crudely made, and a few dents from the maker's hammer are visible. Once per day as a free action, the wearer can enter a rage for 6 rounds as the spell, except that the wearer is fatigued for 12 rounds after the rage ends. If the wearer has the rage class feature, once per day as a free action the wearer can grant herself 3 additional rounds of rage instead.","8,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/torc-of-bloody-rage
"Tunic, Snakeskin","A snakeskin tunic is a tight, form-fitting shirt crafted from the scales of a giant snake. When worn, it grants a +1 armor bonus to AC, a +2 enhancement bonus to Dexterity, and a +2 resistance bonus on saving throws against poison.","8,000 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tunic-snakeskin
Vambraces of the Tactician,"These vambraces change their appearance depending on who wears them. If the wearer is a cavalier, these vambraces display the symbol of his order. When unworn or in the hands of a non-cavalier, they appear to be an ordinary pair of steel vambraces. A cavalier wearing these vambraces is considered two class levels higher for purposes of determining the effects of his challenge class feature. Furthermore, once per day as a swift action, a cavalier with the tactician class feature can increase the area in which he grants teamwork feats. Before the end of his next turn, when the cavalier grants his allies a teamwork feat, he can grant it to all allies within 60 feet, though they must still be able to see and hear him.","8,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/vambraces-of-the-tactician
"Vambraces, Duelist’s","Made from a mix of sturdy steel and boiled leather, these vambraces grant a +1 deflection bonus to AC while the wearer is wielding a double weapon or two weapons (not including natural weapons or unarmed attacks). In addition, once per round, when attacking with an off-handed weapon, the wearer can reduce any penalties on attack rolls made with that weapon by 2.","8,000 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/vambraces-duelist-s
"Vambraces, Merciful","These vambraces are constructed of polished steel. When a paladin wears these vambraces, engravings of the holy symbol of a paladin’s deity and other religious iconography mystically appear upon the metal’s surface. Once per day, when the paladin uses her lay on hands ability, she can choose to apply an additional mercy to that use of lay on hands that she did not already select. She must be of sufficient level to use that mercy.","8,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/vambraces-merciful
Werewhistle,This whistle is shaped like a wolf's head and is crafted out of silver. Once per day the bearer may blow the whistle to cause one lycanthrope within 30 feet to make a DC 17 Will save or be forced back into its humanoid form for the next 24 hours.,"8,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/werewhistle
"Gauntlets, Form-Fixing","These leather gauntlets grant the wearer a +2 morale bonus on unarmed strike, natural attacks, and combat maneuver checks versus creatures with the change shape special ability or similar abilities that allow it to change shape at will. While the wearer has such a creature grappled or pinned, it cannot use any shape-changing spells or abilities unless it succeeds at a concentration check; the DC of this check is 4 + the DC of casting the spell while grappled. If the wearer has such a creature pinned, a successful grapple check allows him to force the target into a specific shape it can take naturally (without the use of a spell). This involuntary transformation only forces the creature into a shape it is normally capable of and does not cost the creature an action.","8,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gauntlets-form-fixing
"Gem, Metamagic (Quickening Diamond)","Metamagic gems can be used to enhance spells with various metamagic effects, similar to the way metamagic rods are used, save that metamagic gems are consumed when they are used. To apply the effects of a metamagic gem to a spell, you need only use the metamagic gem as an additional material component for the spell in question. When you apply a metamagic effect to a spell using a metamagic gem, the spell slot of the altered spell does not change. You may only use one metamagic gem on any given spell, and while that spell cannot be further enhanced by a metamagic rod, it can be used with spells already enhanced in the normal way via any metamagic feats you possess. In this case, only the feats possessed by you adjust the spell slot of the spell being cast. Use of a metamagic gem does not confer the associated feat on the owner, only the one-time ability to use the given feat. A sorcerer or other spontaneous spellcaster must still take a full-round action when using a metamagic gem, just as if using a metamagic feat he possesses (except for quickening diamonds, which can be used as a swift action). The metamagic gems presented here are not the only such gems that exist. Other metamagic gems based on metamagic feats from other sources could easily be created—their costs should follow the pattern presented here (1,000 gp for gems that alter a spell slot by 1 level, 2,000 gp for those that alter spell slots by 2 levels, and so on), and each new gem should have a corresponding unique gemstone type associated with it.","8,000 ",11,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gem-metamagic
"Gloves, Spellstrike","These black leather gloves are lined with soft black velveteen and have silver buckles that run from the wrist to the elbow. Three times per day, the gloves allow the wearer to treat a ranged magus spell as a spell with a range of 'touch,' allowing him to deliver the spell with his spellstrike ability. The glove can only affect spells that normally affect one or more creatures at a range greater than 'touch' (such as slow), not rays or other created effects. The altered spell only affects the creature attacked (any other targets normally allowed by the spell are lost).","8,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-spellstrike
"Ioun Stone, Amethyst Pyramid","This stone grants you the ability to pass undetected before undead as if under the effects of a hide from undead spell. Unintelligent undead automatically can't see you, and intelligent undead receive a single DC 12 Will save to notice you despite the stone's effects. If you attempt to channel positive energy, turn or command undead, touch an undead creature, or attack any creature (even with a spell), the stone's effects are negated for 1 hour.","8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/amethyst-pyramid
"Ioun Stone, Dark Green Rhomboid","This ioun stone is forest green with flecks of yellow. At all times, it allows you to immediately notice any poison within 5 feet of you. This effect is otherwise identical to the detect poison spell.","8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/ioun-stone-dark-green-rhomboid
"Ioun Stone, Deep Red Sphere",This stone grants the wearer a +2 enhancement bonus to Dexterity.,"8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/deep-red-sphere-ioun-stone
"Ioun Stone, Incandescent Blue Sphere",This stone grants the wearer a +2 enhancement bonus to Wisdom.,"8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/incandescent-blue-sphere-ioun-stone
"Ioun Stone, Pale Blue Rhomboid",This stone grants the wearer a +2 enhancement bonus to Strength.,"8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/pale-blue-rhomboid-ioun-stone
"Ioun Stone, Pink and Green Sphere",This stone grants the wearer a +2 enhancement bonus to Charisma.,"8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/pink-and-green-sphere-ioun-stone
"Ioun Stone, Pink Rhomboid",This stone grants the wearer a +2 enhancement bonus to Constitution.,"8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/pink-rhomboid-ioun-stone
"Ioun Stone, Scarlet and Blue Sphere","This stone grants the wearer a +2 enhancement bonus to Intelligence. This stone has one skill associated with it, as a +2 headband of vast intelligence.","8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/scarlet-and-blue-sphere-ioun-stone
"Ioun Stone, Thorny",These variant ioun stones resemble a thorny sphere—each possesses a circular shape with dozens of needle-like points jutting out. Each type of stone is a different color and grants its wearer a +2 competence bonus on checks for a specific combat maneuver: [  Brown: trip attempts; Crimson: bull rush attempts; Orange: sunder attempts; Silver: overrun attempts; Teal: disarm attempts; Violet: grapple attempts  ],"8,000 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/ioun-stone-thorny
Retriever Drone,"A retriever drone appears as a masterfully preserved spider the size of a house cat, whose eyes have been replaced by four glittering gemstones. These devices are created by spellcasters who wish to control their own retrievers, since the secret of creating those monsters is beyond mortal capacity to understand. A retriever drone can be used to usurp control of a retriever that is within 30 feet. To take control of a retriever, the user of a retriever drone must have line of sight to the target and concentrate on it while holding the retriever drone in both hands. The target retriever can resist the attempt to take control by succeeding at a DC 16 Will save. If the retriever is currently on a mission to retrieve a target, it gains a +8 bonus on this save. If the retriever's saving throw is successful, the drone thrashes and scurries, making a single +15 bite attack (1d6+4 damage) against its carrier before becoming inert for 24 hours. If the retriever fails to resist, it falls under the control of the person who carried the drone—this control is permanent as long as the retriever drone exists and the person who activated the drone is chaotic evil. If the controller isn't chaotic evil, control granted lasts for only 24 hours. If the retriever controlled by a drone is destroyed, the drone itself crumbles to dust. As a full-round action while touching an active retriever drone, the user can look through the eyes of a controlled retriever and direct its actions. If the drone is destroyed while the user is linked in this manner, the user takes 1d4 points of Constitution damage (Fortitude DC 16 negates).","8,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/retriever-drone
Runestone of Power (2nd),"A runestone of power is a small chip of polished stone etched with a rune. These objects are potent aids to all spellcasters who cast spontaneously (but not to spellcasters like clerics who have the option to spontaneously cast certain spells). Once per day, a spontaneous caster can draw upon a runestone of power to cast a spell—doing so is part of the spellcasting action, and expends that runestone's power for the day rather than one of the spellcaster's actual spell slots for the day. An expended runestone of power recharges its capacity after 24 hours. The spell must be of the 2nd level.","8,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/runestone-of-power-1
Sandals of Interception,"These simple wooden sandals allow their wearer to step in the way of danger to protect her allies. Three times per day as an immediate action, the wearer can take a 5-foot step to move into the path of a ranged attack and treat herself as the target of the ranged attack that passes through her square for the purposes of Deflect Arrows, Snatch Arrows, Missile Shield, and other feats and abilities that allow her to deflect ranged attacks. If she lacks a feat or ability that would allow her to deflect the ranged attack, the wearer is instead simply struck by the attack regardless of the attack roll's result or her AC. The wearer can't take a 5-foot step during the turn after using this ability.","8,000 ",13,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/sandals-of-interception
Deck of Illusions,"This set of parchment cards is usually found in an ivory, leather, or wooden box. a full deck consists of 34 cards. When a card is drawn at random and thrown to the ground, a major image of a creature is formed. The figment lasts until dispelled. The illusory creature cannot move more than 30 feet away from where the card landed, but otherwise moves and acts as if it were real. At all times it obeys the desires of the character who drew the card. When the illusion is dispelled, the card becomes blank and cannot be used again. If the card is picked up, the illusion is automatically and instantly dispelled. The cards in a deck and the illusions they bring forth are summarized on the following table. (Use one of the first two columns to simulate the contents of a full deck using either ordinary playing cards or tarot cards.) <see d20pfsrd site for the table>. A randomly generated deck is usually complete (11–100 on d%), but may be discovered (01–10) with 1d20 of its cards missing. If cards are missing, reduce the price by a corresponding amount.","8,100 ",6,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/deck-of-illusions
Necklace of Fireballs (VI),"This item appears to be a string or cluster of spherical beads, sometimes with the ends tied together to form a necklace. (It does not count as an item worn around the neck for the purpose of determining which of a character's worn magic items is effective.) If a character holds it, however, all can see the strand as it really is—a golden chain from which hang a number of golden spheres. The spheres are detachable by the wearer (and only by the wearer), who can easily hurl one of them up to 70 feet. When a sphere arrives at the end of its trajectory, it detonates as a fireball spell (Reflex DC 14 half). If the necklace is being worn or carried by a character who fails her saving throw against a magical fire attack, the item must make a saving throw as well (with a save bonus of +7). If the necklace fails to save, all its remaining spheres detonate simultaneously, often with regrettable consequences for the wearer. [  (1) - 10d6, (2) - 8d6, (2) - 6d6, (4) - 4d6 ]","8,100 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/necklace-of-fireballs
Soles of the Silent Stride,"These simple leather shoes are the color of a moonless night and instantly adjust to the wearer’s foot shape, becoming skintight while providing magical cushioning and support. The wearer gains a +5 competence bonus on Stealth checks and can attempt Stealth checks while running at a –20 penalty.","8,250 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/soles-of-the-silent-stride
"Ropes, Razored","A razored rope is a +1 lasso made out of tightly braided lengths of fine chain, used to help restrain cowards attempting to flee a battle. It can be used to entangle an opponent as normal, but deals 1d4 points of damage to a creature that attempts to slip free and fails. The razored rope is also more difficult to escape from, requiring a DC 18 Escape Artist check to slip free from and a DC 28 Strength check to break. If your patron is a god of battle, as a standard action you can cause the lasso to constrict around a creature already entangled by the rope, dealing 1d4 points of damage. If your patron is not a god of battle and you attempt to make the lasso constrict, it lashes up and strikes you for 1d4 points of damage.","8,301 ",3,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/ropes-razored
Brooch of Blending,"Once per day this simple wool robe allows you to assume the form of another humanoid creature, as if using alter self. This change lasts for 1 hour, although you can end it prematurely as a free action. While in this form, you also gain the ability to speak and understand the basic racial languages of your chosen form. For example, if you take the form of an orc, you can speak and understand Orc.","8,400 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/robe-of-blending
Robe of Blending,"Once per day this simple wool robe allows you to assume the form of another humanoid creature, as if using alter self. This change lasts for 1 hour, although you can end it prematurely as a free action. While in this form, you also gain the ability to speak and understand the basic racial languages of your chosen form. For example, if you take the form of an orc, you can speak and understand Orc.","8,400 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/robe-of-blending
Candle of Invocation,"Each of these special tapers is dedicated to one of the nine alignments. Simply burning the candle generates a favorable aura for the individual if the candle's alignment matches that of the character. Characters of the same alignment as the burning candle add a +2 morale bonus on Attack rolls, saving throws, and skill checks while within 30 feet of the flame. A cleric whose alignment matches the candle's operates as if two levels higher for purposes of determining spells per day if he burns the candle during or just prior to his spell preparation time. He can even cast spells normally unavailable to him As if he were of that higher level, but only so long as the candle continues to burn. Except in special cases (see below), a candle burns for 4 hours. It is possible to extinguish the candle simply by blowing it out, so users often place it in a lantern to protect it from drafts And the like. Doing this doesn't interfere with its magical properties. In addition, burning a candle also allows the owner to cast a gate spell, the respondent being of the same alignment as the candle, but the taper is immediately consumed in the process.","8,400 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/candle-of-invocation
Bag of Tricks (Rust),"This small sack appears empty. Anyone reaching into the bag feels a small, fuzzy ball. If the ball is removed and tossed up to 20 feet away, it turns into an animal. The animal serves the character who drew it from the bag for 10 minutes (or until slain or ordered back into the bag), at which point it disappears. It can follow any of the commands described in the Handle Animal skill. Each of the three kinds of bags of tricks produces a different set of animals. Use the following table to determine what animals can be drawn out of each. (d%) - (Animal): (01–30) - (Wolverine); (31–60) - (Wolf); (61–85) - (Boar); (86–100) - (Leopard). The heavy horse appears with harness and tack and accepts the character who drew it from the bag as a rider. Animals produced are always random, and only one may exist at a time. Up to 10 Animals can be drawn from the bag each week, but no more than two per day.","8,500 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bag-of-tricks
"Boots, Rat-Tread","On command, these rat-fur boots summon a rat swarm underneath the wearer that moves with her and acts as a living carpet. As a move action, the wearer can travel on the backs of the rats as they swim, moving up to 15 feet across the surface of calm waters. If surface conditions become worse than calm, the rats disperse and the wearer falls. On land, the swarm allows the wearer to ignore difficult terrain's effects on her movement for up to 15 feet of movement per round. The swarm can be used for up to 10 minutes per day. This duration doesn't need to be continuous, but must be used in 1-minute increments. If the wearer falls unconscious while rat-tread boots are active, on the wearer's next turn the swarm tries to move her away from the nearest foe, moving 5 feet before dispersing. This movement doesn't provoke attacks of opportunity. If such movement is impossible, the swarm disperses. The swarm is a normal rat swarm, except its area doesn't exceed that of the wearer and it can't move out of the wearer's space. The swarm disperses when the effect's duration ends or when the swarm is reduced to 0 hit points or fewer. Rat-tread boots grant the wearer immunity from the attacks of rat swarms, including their special attacks.","8,500 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-rat-tread
Goggles of Elvenkind,"These simple goggles, made of two emeralds attached to a twin frame, grant the wearer low-light vision and a +5 compentence bonus on Spellcraft checks to identify magic auras and items. If the wearer already has low-light vision, it grants the wearer double the normal range for low-light vision.","8,500 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/goggles-of-elvenkind
Helm of the Mammoth Lord,"This hide helm is set with plates of ivory carved with primitive runes, with a pair of tusks curving down on either side of the wearer’s face for cheek guards. The tusks of the helm provide a gore attack dealing 1d6 points of damage for a Medium wearers (or 1d4 points of damage for Small wearers) and counts as a magic weapon for the purposes of overcoming damage reduction. The helm of the mammoth lord also protects the wearer from cold environments as the endure elements spell. Furthermore, it provides a +5 competence bonus to Handle Animal, Ride, and wild empathy checks with elephants, mammoths, mastodons, and other similar elephant-like creatures. On command, the wearer may use detect animals or plants, but can only detect elephant-like creatures. On command, the wearer may use speak with animals, but only to communicate with elephant-like creatures.","8,500 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/helm-of-the-mammoth-lord
"Boots, Nightmare","Prized by evil warriors, these boots are made of inky black leather trimmed with a crimson mane of fiendish horsehair. Some bear the hair of actual nightmares along their rims, causing them to occasionally flare and crackle with flames reminiscent of the foul equines. When the wearer runs or charges, smoke issues up from the boots, acting as concealment (20% miss chance) when the wearer provokes attacks of opportunity while making those actions. Secondly, three times per day, as a swift action, the wearer can make the boots smoke, which grants her concealment until the end of her turn. Lastly, once per day, when the wearer hits a creature with a melee attack, she can command the boots to ignite. When the boots ignite, all creatures within a 5-foot radius take 2d6 points of fire damage. A DC 13 Reflex saving throw halves the damage.","8,500 ",6,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-nightmare
"Ioun Stone, Mulberry Pentacle (Flawed)",This stone grants a +5 competence bonus on Bluff and Diplomacy checks and a –2 penalty on Will saving throws.,"8,700 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/mulberry-pentacle-ioun-stone
Necklace of Fireballs (VII),"This item appears to be a string or cluster of spherical beads, sometimes with the ends tied together to form a necklace. (It does not count as an item worn around the neck for the purpose of determining which of a character's worn magic items is effective.) If a character holds it, however, all can see the strand as it really is—a golden chain from which hang a number of golden spheres. The spheres are detachable by the wearer (and only by the wearer), who can easily hurl one of them up to 70 feet. When a sphere arrives at the end of its trajectory, it detonates as a fireball spell (Reflex DC 14 half). If the necklace is being worn or carried by a character who fails her saving throw against a magical fire attack, the item must make a saving throw as well (with a save bonus of +7). If the necklace fails to save, all its remaining spheres detonate simultaneously, often with regrettable consequences for the wearer. [  (1) - 10d6, (2) - 9d6, (2) - 7d6, (2) - 5d6, (2) - 3d6 ]","8,700 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/necklace-of-fireballs
Goggles of Brilliant Light,"These sturdy goggles have a mirror sheen on the outside of their lenses, a wrapping of leather holding them snugly in place. This tint blocks a considerable amount of natural light. Twice per day, the goggles’ wearer can emit bright light on command to a range of 30 feet. Any creature within that area must succeed at a DC 13 Fortitude saving throw or be blinded for 1 hour. In addition, the wearer also gains a +2 resistance bonus on saving throws against visual effects.","8,800 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/goggles-of-brilliant-light
Amulet of Hidden Light,"This large amulet crafted of rough-cut glass can, on command, shed light as a sunrod. Unlike a normal light source, creatures outside this area* cannot see the amulet's light.","9,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-of-hidden-light
Amulet of Hidden Strength,"This glass teardrop hangs on a platinum chain and can be used once per day to grant a surge of power. This surge can be used in one of two ways. As a swift action, the wearer of the amulet can make one melee or ranged attack at his highest attack bonus. Alternatively, if the wearer of the amulet has a ki pool, he can instead focus on the power of the amulet as a full-round action and regain two ki points.","9,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-of-hidden-strength
"Amulet, Darksire","This small iron locket contains some token—a scale, a shaving of a horn or claw, or lock of burning hair—from a fiend. When worn by a tiefling, if he has cold, electricity, or fire resistance, this amulet increases that resistance by 5. Furthermore, it provides a +4 insight bonus on Diplomacy skill checks made to influence evil outsiders.","9,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-darksire
"Amulet, Shark Tooth","This amulet is crafted of a single massive petrified shark tooth suspended on kelp twine and grants its wearer combat potency while underwater. While wearing this amulet, its wearer can use melee weapons normally, taking no penalty to attack and dealing full damage with such attacks. This amulet also allows the wearer to make thrown range weapon attacks underwater, though such attacks take a –2 penalty on attack rolls and their range increment is halved.","9,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-shark-tooth
"Belt, Serpent (Lesser)","This belt’s wearer gains a +4 bonus to all poisons and a +2 bonus on Escape Artist checks. In addition, once per day on command, the belt can be animated as a venomous snake or constrictor snake that obeys the animator’s spoken commands for up to an hour. If the animated snake is slain or moves 100 feet away from the animator, the snake reverts into belt form.","9,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/belt-serpent
Cape of Daring Deeds,"The wearer can spend a full-round action concentrating to change the color of this short, silken cape to match any attire or mood. When using the derring-do 1st-level swashbuckler deed, the wearer adds an additional die when rolling either a natural 5 or 6 rather than just a natural 6. Additionally, the cape grants a +2 resistance bonus on saving throws. This bonus increases to +4 for 1 round each time the wearer uses the charmed life swashbuckler class feature.","9,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cape-of-daring-deeds
Investigator's Pipe,"This long-stemmed, wooden pipe can burn any number of substances, but is primarily used for smoking tobacco. The pipe smoker can command a small, smoky servant to emerge from the pipe to do minor tasks. The servant can move or fetch small objects, and in general acts as an unseen servant, except that it is visible as a small, wispy cloud of gray smoke. Additionally, the servant is capable of clearing one 5-foot square of smoke or fog per round. The servant can be used for up to 1 hour per day; this time doesn't need to be continuous, but must be used in 10-minute increments. An investigator gains some additional benefits while smoking the pipe. He can use inspiration on Survival checks to track or Perception checks to notice fine details without spending a use of inspiration. Additionally, once per day he can attempt a Knowledge check as if he had the eidetic recollection investigator talent.","9,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/investigator-s-pipe
Loathsome Mirror,"This buckler-sized mirror magnifies flaws and faults, presenting the least appealing image of any creature reflected in it. The mirror must be held in one hand to function. As a standard action three times per day, the bearer of the mirror can project a reflection onto the creature that produced it, making them appear utterly loathsome to all onlookers. The subject must be within 30 feet of the mirror, and must be able to see the mirror to be affected. For the next 5 rounds any creature attempting to target the subject with a beneficial spell or effect must make a DC 14 Will save. On a failure, the creature must choose a new subject for the spell or effect is wasted. Once a creature succeeds on this saving throw, it can target the subject normally for the remainder of the mirror's effect's duration.","9,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/loathsome-mirror
Veil of Fleeting Glances,"In addition to hiding the face, this fine lace veil protects the wearer against gaze attacks. The wearer has a 50% chance to avoid making a saving throw against a gaze attack even when not averting her eyes. If the wearer averts her eyes, she rolls twice (once for the veil, once for averting her eyes) and uses the more favorable result. Against patterns, visual figments, and other vision-based effects and attacks that cannot affect blind creatures, the veil grants the wearer a +4 circumstance bonus on saving throws. The veil does not otherwise impede the wearer’s vision in any way.","9,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/veil-of-fleeting-glances
"Band, Serpent’s","The wearer of this circlet gains a +2 insight bonus on saving throws against effects with the emotion descriptor, including fear effects. The wearer gains fluency in Draconic and may converse with non-sentient (Int 1 or 2) reptilian animals and magical beasts as if using the speak with animals spell, and gains a +4 competence bonus on Handle Animal and wild empathy checks made when interacting with such creatures.","9,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/band-serpent-s
Decanter of Endless Water,"If the stopper is removed from this ordinary-looking flask and a command word spoken, an amount of fresh or salt water pours out. Separate command words determine the type of water as well as the volume and velocity. [  “Stream” pours out 1 gallon per round; “Fountain” produces a 5-foot-long stream at 5 gallons per round; “Geyser” produces a 20-foot-long, 1-foot-wide stream at 30 gallons per round.  ] The geyser effect exerts considerable pressure, requiring the holder to make a DC 12 Strength check to avoid being knocked down each round the effect is maintained. In addition, the powerful force of the geyser deals 1d4 points of damage per round to a creature that is subjected to it. The geyser can only affect one target per round, but the user can direct the beam of water without needing to make an attack role to strike the target since the geyser's constant flow allows for ample opportunity to aim. Creatures with the fire subtype take 2d4 points of damage per round from the geyser rather than 1d4. The command word must be spoken to stop it.","9,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/decanter-of-endless-water
"Gloves, Glyphbane","These dark-brown, leather gloves are etched over their entire surface with arcane insignia. The wearer gains a +5 competence bonus on Disable Device checks made to disable magical traps. Once per day, if the wearer’s check to disarm a glyph, rune, or similar writing-based magical trap exceeds the DC by 10 or more, she may change the trigger condition of the trap instead of disabling it. The new trigger condition must be one allowed by the magical trap; for example, a glyph of warding cannot be set according to class, HD, or level, even when manipulated by the gloves.","9,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-glyphbane
"Horseshoes, Nightmare","These horseshoes are made of blackened steel and are typically stamped with infernal symbols or, less subtly, horrific images of terrified and tortured steeds of the darkest hues. They typically give off a slight smell of brimstone, as though they had been crafted in some hellish forge. On command, the mount’s rider may grant it the smoke supernatural ability. The horseshoes can be used for 10 rounds per day, split up as the mount’s rider chooses (minimum 1 round per use). While this power is activated, the mount’s eyes, hooves, mane, and tail burst into flame, and its hooves deal an extra 1d4 points of fire damage.","9,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/horseshoes-nightmare
Necklace of Adaptation,"This necklace is a heavy chain with a platinum medallion. The magic of the necklace wraps the wearer in a shell of fresh air, making him immune to all harmful vapors and gases (such as cloudkill and stinking cloud effects, as well as inhaled poisons) and allowing him to breathe, even underwater or in a vacuum.","9,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/necklace-of-adaptation
"Bead, Boro (3rd)","This multicolored, sturdy glass bead is an aid to members of the alchemist class. Once per day on command, a boro bead enables the bearer to recharge any one 3rd level extract that he had mixed and then consumed that day. The extract is then reconstituted and usable again, just as if it had not been drank. A bead works on an infusion, but not a potion, elixir, bomb, mutagen, or non-magical alchemical material such as antitoxin.","9,000 ",16,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bead-boro
Candle of Abaddon,"Molded from a pale, milky green wax into the shape of a column of screaming souls, and stamped on the bottom with the unholy symbol of one of the Four Horsemen, the candle of Abaddon is a boon to evil spellcasters, but also to any who would summon or interact with daemons. When burned, the candle sheds eerie illumination in a radius of 15 feet, similar to Abaddon’s perpetual eclipse. A spellcaster within the radius of the burning candle gains a +2 bonus to caster level when casting spells with the evil descriptor. The light also acts as a magic circle against evil, but only against daemons. Within the light, all creatures take 1 point of damage per round, natural healing doesn’t work, and magical healing requires a DC 24 caster level check to succeed. A candle normally burns for 4 hours, and any burning consumes at least 1 minute of its power. It is possible to extinguish the candle simply by blowing it out, so users often place it in a lantern to protect it from drafts and the like. Doing this doesn’t interfere with its magical properties.","9,000 ",13,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/candle-of-abaddon
