Name,Description,Price,CL,Strength,URL
Mantis Embrace,"These stylized red gloves are often employed for stealthy assassinations. If the wearer successfully pins an opponent with a grapple combat maneuver, she can perform a special coup de grace attack the next round with the gloves, treating them as if they were sawtooth sabres (1d8 slashing damage, critical threat range of 19–20) for the purposes of this attack. Should the wearer of these gloves slay her opponent with this attack, the target's head erupts in a geyser of blood, preventing life-restoring spells that require an intact body. A creature that survives this coup de grace attack is immune to subsequent attempts from any mantis embrace for 24 hours.","50,000 ",13,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mantis-embrace
Mantle of Immortality,"This elegant cape, trimmed in gold in a pattern resembling an ancient maze, forestalls the negative effects of aging. The wearer no longer suffers penalties to Strength, Dexterity, and Constitution from being of middle age or older. The penalties return if the robe is removed (or its powers suppressed), and the sudden weight of years is so traumatic that the wearer must make a DC 20 Fortitude save or be exhausted for 24 hours. Donning the robe again removes the age penalties, but does not remove this exhaustion, which must pass on its own or be remedied with magic.","50,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mantle-of-immortality
"Robe, Summoner's","A summoner's robe is a finely crafted garment of silk the same color as the endless sky of the Astral Plane. Once per day when casting a summon monster or summon nature's ally spell, the wearer can have the robe absorb one of the creatures summoned rather than have it appear within the spell's range. When this occurs, the robe gains a defensive aura and takes on visual aspects of the absorbed creature (such as becoming red and spiked if absorbing a demon, or manifesting flame patterns if absorbing a fire elemental). The creature does not exist outside its effect as a defensive aura of the robe as detailed below, and cannot be damaged or targeted by most spells. It is still a magical effect, and any spell or ability that could dispel or disrupt a creature summoned by summon monster can dispel or disrupt the defensive aura. The defensive aura is also dispelled if the robe enters an area a summoned creature could not enter, or at the end of the duration of the spell that summoned the absorbed creature. If the wearer takes an amount of damage equal to or greater than 5 hit points per level of the spell that summoned the absorbed creature, the defensive aura ends. As long as the robe has a defensive aura, its wearer gains some of the absorbed creature's defenses and powers. These abilities are determined as if the wearer were using a transmutation (polymorph) spell to assume the absorbed creature's form. Unlike a normal polymorph effect, it does not grant her the appearance of the creature (or any bonus to Disguise), any movement type, natural attacks (or proficiency with them), or size change. The wearer does not change form, gain any ability score modifiers, have her gear meld into her body, or lose any abilities based on her form. She is considered to be under the effects of a polymorph spell, and cannot be under the effects of another polymorph spell or size-altering magic for the duration of the defensive aura. The abilities the defensive aura grants are otherwise determined by the type of creature absorbed. If the creature is an elemental, the wearer gains the abilities listed in elemental body III; if it's a plant, the wearer gains the abilities listed in plant shape II; if it's an undead, the wearer gains the abilities listed in undead anatomy IIIUM. If the creature is of any other creature type, the wearer gains the abilities it possesses listed in beast shape IV.","50,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/robe-summoner-s
Runestone of Power (5th),"A runestone of power is a small chip of polished stone etched with a rune. These objects are potent aids to all spellcasters who cast spontaneously (but not to spellcasters like clerics who have the option to spontaneously cast certain spells). Once per day, a spontaneous caster can draw upon a runestone of power to cast a spell—doing so is part of the spellcasting action, and expends that runestone's power for the day rather than one of the spellcaster's actual spell slots for the day. An expended runestone of power recharges its capacity after 24 hours. The spell must be of the 5th level.","50,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/runestone-of-power-1
"Talisman, Melancholic","This sickly yellow devils talisman summons a hellmouth that connects to the Hellish layers of Dis and Malebolge. Once per day you can open a 10-foot portal to either of these layers. This portal remains open for 10 minutes (or until you dismiss it) and functions as the spell gate. The hellmouth summoned by this talisman is an amphisbaenic being known as Alksomasic, each of its two portal-heads appearing as a massive snake with three gigantic fly-like eyes. His maws connect to a shadowy alley in the city of Dis known as the Walk of Wayward Skins and to an outlying bolgia of Malebolge where monstrous worms slither through a waist-deep sea of ash.","50,000 ",8,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/talisman-melancholic
Crystal Ball (w/ Detect Thoughts),"This is the most common form of scrying device, a crystal sphere about 6 inches in diameter. So well-known are these items that many so-called oracles or fortune-tellers use similar appearing (but completely non-magical) replicas of these items to ply their trades. a character can use a magical crystal ball to see over virtually any distance or into other planes of existence, as with the spell scrying (Will DC 16 negates). a crystal ball can be used multiple times per day, but the DC to resist its power decreases by 1 for each additional use. Certain crystal balls have additional powers that can be used through the crystal ball on the target viewed. Will DC 13 negates Detect Thoughts","51,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/crystal-ball
Last Leaves of the Autumn Dryad,"This vibrant cluster of leaves constantly changes hue through the different colors of the autumn season, from brown and red to orange and yellow. Once per day, the bearer may touch the leaves to her tongue to assume tree shape (as the spell) for up to 8 hours, appearing as a healthy tree that is lush with thousands of autumn leaves for the duration of the effect. While in tree form, a creature may release these leaves upon the wind, consciously controlling them as a scrying sensor with the abilities of arcane eye. The leaves have the statistics of an army ant swarm, except the swarm has plant traits, fast healing 5, and vulnerability to fire. The creature may shape the scrying leaves into a semblance of her face, allowing her to speak through the leaves. The leaves' voice is a quiet, dry rustle, and they are capable of conveying most of the creature's intended facial expressions (they can smile, frown, and so on). If the creature has the wild empathy class ability or is a sorcerer with the fey bloodline, she may have any ghost sound, speak with animals, or speak with plants spell she casts originate from the leaves instead of herself, and her tree shape does not prevent her from casting these spells. If the scrying leaves fail to return before creature returns to its normal shape, the magic item does not function for 1 week. During this time, the leaves fade to brown and appear to have a light coating of frost on them.","52,000 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/last-leaves-of-the-autumn-dryad
Astrologer's Telescope,"This telescope has over a dozen lenses and measurement devices attached to it. An astrologer's telescope functions as a telescope with ×50 magnification. A skilled astronomer can use an astrologer's telescope to glean insights into the future by carefully manipulating the various lenses and other apparatuses attached to the telescope while gazing at the stars. When doing so, the user selects a Knowledge skill and attempts a DC 20 Knowledge (geography) check over the course of 1 hour while stargazing with the telescope. If she doesn't possess ranks in Knowledge (geography), she can attempt a Perception check instead, albeit at a –5 penalty. If the viewing is successful, the user records that check result. Anytime during the next 24 hours that the user would roll the selected Knowledge check, she can use the result of the earlier check as the result of her Knowledge check instead of rolling as normal. If the user is untrained in the selected Knowledge skill, she can use her Knowledge (geography) check result as the Knowledge check's result only if the DC is 20 or lower. If she doesn't use this benefit within 24 hours after the viewing, it is lost. The user can increase the amount of time she has to attempt the Knowledge check by adjusting the telescope's various apparatuses and taking a cumulative –5 penalty on her Knowledge (geography) or Perception check for every additional 24 hours she wishes to retain her insight. On a failed check to use the telescope, the user gains no useful insight into the future. Unskilled viewers can attempt only one Perception check per night; a viewer with ranks in Knowledge (geography) can attempt to use the telescope one additional time per night for every 2 ranks she has in Knowledge (geography). Each additional viewing attempt requires the user to spend 1 hour gazing through the telescope. A character can benefit from only one viewing at a time; a second viewing removes the previous benefit, regardless of whether the new attempt succeeds or fails.","54,000 ",110,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/astrologer-s-telescope
"Ioun Stone, Gamboge Nodule","This stone grants you immunity to poison, as if wearing a periapt of proof against poison.","54,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/gamboge-nodule-ioun-stone
Wings of Flying,"A pair of these wings might appear to be nothing more than a plain cloak of old, black cloth, or they could be as elegant as a long cape of blue feathers. When the wearer speaks the command word, the cloak turns into a pair of bat or bird wings that empower her to fly with a speed of 60 feet (average maneuverability), also granting a +5 competence bonus on Fly skill checks.","54,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wings-of-flying
Cloak of Moral Refraction,"The cloak of moral refraction has long been a tool of mystics who charge themselves with maintaining cosmic balance and closing extraplanar portals throughout the multiverse. The shimmering fabric of this light silver-and-red cloak never dirties or wrinkles, and when laid out flat, the cloak reflects light nearly as well as a mirror. A fully charged cloak of moral refraction has 3 charges— charges used are automatically renewed at a rate of 1 charge per day at dawn. The wearer may use the cloak to expend these charges and create the following effects. [  ** 1 charge: Dispel an ongoing spell with an alignment descriptor, as the third function of dispel chaos/evil/ good/law.; ** 2 charges: Ready an action to counter a spell or spell-like ability with an alignment descriptor. The effect is automatically countered, and no caster level check is required. The charges are expended only after countering a spell or spell-like ability. If you ready this action but it is not triggered, the charges are not expended.; ** 3 charges: As an immediate action, counter a spell or spell-like ability cast by an outsider with an alignment subtype.  ] The effect is automatically countered, and no caster level check is required. In addition, the outsider must succeed at a DC 20 Will save or be banished back to its home plane, as banishment. An outsider with more than 26 Hit Dice is unaffected by the banishment effect.","54,200 ",13,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cloak-of-moral-refraction
Cloak of Etherealness,"This silvery gray cloak seems to absorb light rather than be illuminated by it. On command, the cloak makes its wearer ethereal (as the ethereal jaunt spell). The effect is dismissible. The cloak works for a total of up to 10 minutes per day. This duration need not be continuous, but it must be used in 1 minute increments.","55,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cloak-of-etherealness
Instant Fortress,"This metal cube is small, but when activated by speaking a command word it grows to form a tower 20 feet square and 30 feet high, with arrow slits on all sides and a crenellated battlement atop it. The metal walls extend 10 feet into the ground, rooting it to the spot and preventing it from being tipped over. The fortress has a small door that opens only at the command of the owner of the fortress—even knock spells can't open the door. The adamantine walls of an instant fortress have 100 hit points and hardness 20. The fortress cannot be repaired except by a wish or a miracle, which restores 50 points of damage taken. The fortress springs up in just 1 round, with the door facing the device's owner. The door opens and closes instantly at his command. People and creatures nearby (except the owner) must be careful not to be caught by the fortress's sudden growth. Anyone so caught takes 10d10 points of damage (Reflex DC 19 half). The fortress is deactivated by speaking a command word (different from the one used to activate it). It cannot be deactivated unless it is empty.","55,000 ",13,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/instant-fortress
"Banner, Lord's (Terror)","A lord's banner is a cloth flag or standard, typically at least 2 feet wide and 4 feet long (though some are up to twice that size), meant to be carried and displayed on a lance, polearm, frame, or staff. It has no effect when not mounted properly or when laying on the ground. It normally depicts the insignia or heraldic symbol of a particular noble. A lord's banner may be carried (on foot or mounted) or planted. In the latter case, the banner does not need a bearer, but if it is toppled or touched by an enemy, it loses its effectiveness until reclaimed and replanted by allies of its owner. ** Terror: Enemies of the bearer of a lord's banner of terror, while within 30 feet and able to see the banner, must make a Will saving throw (DC 16) or become panicked, fleeing as quickly as possible for as long as they can see the banner. Those that succeed on the save are shaken. A creature that makes its saving throw is immune to the banner's effects for 1 day.","56,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/banner-lord-s
Cube of Varied Force Walls,"This cube functions exactly like a cube of force except that each wall of the cube can be activated independently and can even have different effects. For example, one wall can block living matter, another wall can block magic, and a third can keep out gases, while the other sides are open without any protection. Activating each wall costs the price of activating that effect for an entire standard cube of force — for instance, one wall against magic and one wall against living matter cost a total of 7 charges per minute.","56,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cube-of-varied-force-walls
Eyes of Charming,These two crystal lenses fit over the user’s eyes. The wearer is able to use charm person (one target per round) merely by meeting a target’s gaze. Those targets failing a DC 16 Will save are charmed as per the spell. Both lenses must be worn for the magic item to take effect.,"56,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/eyes-of-charming
Rust Monster Antenna Whip,"Crafted from a preserved rust monster antenna, this item works similarly to a gauntlet of rust, with the exceptions that you can make a rusting grasp touch attack with the whip at will, you can use it on all non-magical metallic objects (not just ferrous ones), and it does not protect you from other rusting attacks. This item counts as a whip for the purposes of proficiency and weapon feats.","56,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/rust-monster-antenna-whip
Slippers of the Triton,"These slippers allow the wearer to breathe water. Additionally, if the wearer has no swim speed, she gains a 30 foot swim speed. If the wearer has a swim speed, she gains a +10 foot enhancement bonus to her swim speed.","56,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/slippers-of-the-triton
"Wayfinder, Headhunter","The forms of numerous animals, magical beasts, and other famous creatures appear in relief on every inch of this iron wayfinder's surface, creating a maze of lions, hawks, dragons, and elephants. Though a headhunter wayfinder looks like a normal compass, it doesn't point toward true north as one would expect. Rather, if a piece of hair, a drop of blood, or some other organic matter from an individual creature is placed in the socket normally reserved for an ioun stone, the wayfinder's needle points out this creature as though it were the subject of a locate creature spell with a radius of 680 feet from the wayfinder's wielder. This effect has no set duration, and functions as long as a specimen of the target creature is held within the wayfinder and the creature is within range. If the target creature isn't in range, the headhunter wayfinder's needle slowly spins clockwise. As with the locate creature spell, running water and spells such as mislead, nondetection, and polymorph fool or otherwise block the effect. A headhunter wayfinder can't hold an ioun stone and doesn't provide resonant powers.","56,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wayfinder-standard/wayfinder-headhunter
Wayfinder of Many Paths,"This wayfinder has a spiral of stars at the center of its compass, and its housing is decorated with images of doors. A wayfinder of many paths behaves like a normal wayfinder, allowing it to shine (as the light spell) on command and granting its user a +2 circumstance bonus on Survival checks to avoid getting lost. It has a small indentation designed to hold a single ioun stone, and when an ioun stone is placed within, the owner of the wayfinder gains the stone's normal benefits as if it were orbiting his head. Once per day on command, a wayfinder of many paths with an implanted ioun stone can be used to create a 5- to 20-foot-diameter gateway, similar to the spell gate. The exact destination depends on the type of ioun stone slotted into the wayfinder; ioun stones of the same type always lead to the same location. The gateway remains open for up to 18 rounds, but the user can drain the socketed ioun stone, rendering it dull gray and powerless, to keep the gateway open for up to 18 additional rounds. If fitted with an ioun stone while in that stone's attuned location, a wayfinder of many paths can open a gateway back to the location in which it was last used, allowing its user to make a return trip after 24 hours.","57,750 ",18,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wayfinder-standard/wayfinder-of-many-paths
"Jacket, Poisoner’s (Greater)","This jacket has the abilities of a lesser poisoner’s jacket, and once per day the wearer can create a vial that reproduces the effect of any poison in the Core Rulebook that costs 4,000 gp or less. The jacket’s poison always looks like a murky lime fluid. This poison becomes inert after 1 hour.","58,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/jacket-poisoner-s
Robe of Stars,"This garment is typically black or dark blue and embroidered with small white or silver stars. The robe has three magical powers. It enables the wearer to travel physically to the Astral Plane, at will and on command as if using the plane shift spell. Once he has done so, the wearer can also return to his plane of origin on command, also as per the plane shift spell. This robe also grants its wearer a +1 luck bonus on all saving throws. Finally, the wearer can use up to six of the embroidered stars on the chest portion of the robe as +5 shuriken. The robe grants its wearer proficiency with such weapons. Each shuriken disappears after it is used. The stars are replenished once per month.","58,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/robe-of-stars
"Wig, Judge’s","This flowing wig of white ringlets grants its wearer an unmistakable impression of dignity and gravitas. This grants a +4 competence bonus on Diplomacy and Intimidate checks. At will, the wearer can concentrate on a creature within 30 feet to scrutinize it with discern lies.","59,200 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wig-judge-s
"Baldric, Merciful","This sash of white silk embroidered with golden suns never tears, fades, or soils. Once per day, a paladin wearing this baldric can select three extra mercies of her level or lower she does not already know and add them to the list of mercies she can use for the day. She has access to these mercies for 24 hours. When the wearer uses a mercy to remove a condition caused by a curse, disease, or poison, the mercy actually cures the source curse, disease, or poison rather than merely suppressing it for 1 hour.","60,000 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/baldric-merciful
Belt of Stoneskin,"Every 24 hours, this belt’s wearer gains DR 10/adamantine until the belt absorbs 100 points of damage, at which point the belt becomes useless for the remainder of the 24-hour period. When first worn, or after each time this belt is taken off, it must worn for 24 consecutive hours in order for its magic to take effect again.","60,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/belt-of-stoneskin
Carpet of Flying (10x10),"This rug is able to fly through the air as if affected by an overland flight spell of unlimited duration. Beautifully and intricately made, each carpet has its own command word to activate it—if the device is within voice range, the command word activates it, whether the speaker is on the rug or not. The carpet is then controlled by spoken directions. A carpet of flying can carry up to double its capacity, but doing so reduces its speed to 30 feet. a carpet of flying can hover without making a Fly skill check and gives a +5 bonus to other Fly checks. Measuring 10 ft by 10 ft, its capacity is 800 lbs and speed is 40 ft.","60,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/carpet-of-flying
Darkskull,"This skull, carved from ebony, is wholly evil. Wherever the skull goes, the area around it is treated as though an unhallow spell had been cast with the skull as the touched point of origin. Each darkskull has a single spell effect tied to it. This spell is from the standard list given in the unhallow spell description, and it cannot be changed.","60,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/darkskull
Deadlimb Pins,"As a move action, the wielder may dip these two sharp, 4-inch-long pins into their paired vial to coat them in the viscous blue-black liquid within. This coating lasts 1 minute before dissipating. On a successful unarmed attack against a creature while both coated pins are held between the wielder's knuckles, the liquid flows under the skin of one of the target's limbs (wielder's choice; two limbs on a critical hit). The target must then attempt a DC 17 Fortitude save. On a failed save, an affected limb becomes withered and useless, anything held in the limb drops to the ground, and the victim cannot move the limb for 5 minutes. If an affected limb contributes to one of the creature's modes of movement (such as a leg), the creature's movement is halved. A creature may be affected by multiple instances of deadlimb pins. Generally, a creature with both legs affected by deadlimb pins can only crawl to move, and a creature with both arms affected is unable to attack (unless they can make attacks with other body parts, of course). The exact consequences of applying multiple doses of deadlimb pins to creatures with inhuman anatomies or unusual limbs are left to the GM's discretion. In order to function, deadlimb pins must be used with the vial of liquid they were constructed with and vice-versa. One set of deadlimb pins and their adjoining vial can be used 50 times before its magic is depleted.","60,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/deadlimb-pins
Hobgoblin Battle Standard (Ferocity),"A battle standard is a cloth flag or standard, typically 2 feet wide and 4 feet long, meant to be carried and displayed on a lance, polearm, frame, or staff. It has no effect when not mounted properly or when lying on the ground. Hobgoblin battle standards normally depict the device or insignia of a tribe or nation, and different types of standards grant different effects. A battle standard may be carried (on foot or mounted) or planted. In the latter case, the standard does not need a bearer, but if it is toppled or touched by an enemy, it loses its effectiveness until reclaimed and replanted by allies of its owner. ** Ferocity: Allies of the bearer of a hobgoblin battle standard of ferocity gain a +2 morale bonus on attack rolls, weapon damage rolls, and saving throws against mind-affecting effects as long as they are within 60 feet of the banner.","60,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/hobgoblin-battle-standard
Orb of Pure Law,"This featureless gray stone is perfectly smooth and flawlessly polished. The bearer of an orb of pure law gains a +4 deflection bonus to AC against attacks from chaotic creatures and a +4 resistance bonus on saving throws against polymorph effects, effects with the chaotic descriptor, and effects that inflict the confused condition. When held in hand, the bearer of the orb may use detect chaos and detect law at will. A lawful creature may hold the orb in hand and command it to invoke dispel chaos and arrow of law each once per day. The orb bestows one permanent negative level on any chaotic creature holding or carrying it. The negative level remains as long as the creature has the orb and disappears immediately when the orb is no longer held or carried. This negative level cannot be overcome in any way (including by restoration spells) while the bearer has the orb.","60,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/orb-of-pure-law
Thunder Strap,"This sturdy leather strap seems worn and weathered, but is as strong as steel. When wrapped around the grip of a melee weapon for 24 hours, the strap's magic becomes active. Once per day, the wielder of a melee weapon so wrapped can hold the weapon aloft for 1 minute to change local weather conditions to create a thunderstorm. This acts as control weather, except only thunderstorms can be created. Additionally, the wielder can cast call lightning storm once per day. If used outside, this spell is cast as if the local conditions are stormy.","60,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/thunder-strap
Well of Stars,"Rather than opening to locations on different planes, this well instead opens to worlds on the Material Plane. It does not, however, necessarily open to worlds with similar environments to that of its user; hence it can pose much the same danger as the traditional well in terms of both the unpredictable environs of the destination and the alien beings that might step through from the other side.","60,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/well-of-stars
Cube of Force,"This device is just under an inch across and can be made of ivory, bone, or any hard mineral. Typically, each of the cube's faces are polished smooth, but sometimes they are etched with runes. The device enables its possessor to put up a special cube made up of 6 individual wall of force spells, 10 feet on a side around her person. This cubic screen moves with the character and is impervious to the attack forms mentioned on the table below. The cube has 36 charges when fully charged—charges used are automatically renewed each day. The possessor presses one face of the cube to activate a particular type of screen or to deactivate the device. Each effect costs a certain number of charges to maintain for every minute (or portion of a minute) it is in operation. Also, when an effect is active, the possessor's speed is limited to the maximum value given on the table. When the cube of force is active, attacks dealing more than 30 points of damage drain 1 charge for every 10 points of damage beyond 30 that they deal. The charge cost to maintain each of the cube's six walls is summarized below. Spells that affect the integrity of the screen also drain extra charges. These spells cannot be cast into or out of the cube. [  (Cube Face) - (Charge Cost per Minute) - (Max. Speed) - (Effect): 1 - 1 - 30 ft. - Keeps out gases, wind, etc.; 2 - 2 - 20 ft. - Keeps out nonliving matter; 3 - 3 - 15 ft. - Keeps out living matter; 4 - 4 - 10 ft. - Keeps out magic; 5 - 6 - 10 ft. - Keeps out all things; 6 - 0 - As normal - Deactivates  ][  (Attack Form) - (Extra Charges): Disintegrate - 6; Horn of blasting - 6; Passwall - 3; Phase door - 5; Prismatic spray - 7; Wall of fire - 2  ]","62,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cube-of-force
Headband of Mental Resilience,"Five faceted sapphires decorate this ornate headband. The headband protects the wearer from effects that would damage his mental capacity. After wearing the headband for 24 hours, the wearer gains five temporary ability points. These points do not add to the wearer’s ability scores and do not grant a bonus to any roll. Any damage or drain to a mental ability score (Intelligence, Wisdom, or Charisma) taken by the wearer is subtracted from these points first. Damage or drain in excess of the wearer’s temporary ability points is applied to his current ability scores as normal. The wearer immediately loses all temporary ability points upon removing the headband. In addition, the headband grants the wearer a +2 enhancement bonus to Intelligence, Wisdom, and Charisma. Treat this as a temporary ability bonus for the first 24 hours the headband is worn. It also grants skill ranks as a headband of vast intelligence +2. Temporary ability points that are lost to ability damage return after 24 hours. Ability points lost to ability drain are lost permanently.","64,000 ",16,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/headband-of-mental-resilience
Page of Spell Knowledge (8th),"This page is covered in densely-worded arcane or divine magical runes. It contains the knowledge of a single 8th level arcane or divine spell (chosen by the creator when the item is crafted). If the bearer is a spontaneous spellcaster and has that spell on her class spell list, she may use her spell slots to cast that spell as if it were one of her spells known. A page of spell knowledge is priced based on the spell's cleric or sorcerer/wizard spell level, unless the spell doesn't appear on either of those spell lists, in which case it is based on the highest spell level as it appears on any other spell list. For example, a spell that is on the 4th-level inquisitor list and the 2nd-level paladin list is priced as a 4th-level spell.","64,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/page-of-spell-knowledge
Pearl of Power (8th),"This seemingly normal pearl of average size and luster is a potent aid to all spellcasters who prepare spells (clerics, druids, rangers, paladins, and wizards). Once per day on command, a pearl of power enables the possessor to recall any one 8th level spell that she had prepared and then cast that day. The spell is then prepared again, just as if it had not been cast.","64,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pearl-of-power
Robe of Gates,"Silver circles and conjuring runes decorate this black robe. Three times per day when the wearer uses a summoning spell or spell-like ability to summon a variable number of creatures, he can choose to summon the maximum number of creatures possible. Creatures summoned in this way step from the shadowy folds of the robe, and appear adjacent to the wearer. If there isn’t sufficient room for all the creatures to appear, the extra creatures are wasted and do not appear. If the wearer is a summoner, he can call upon the robe to summon his eidolon as a standard action once per day. It must appear adjacent to the summoner when called this way.","64,000 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/robe-of-gates
Spell Lattice (8th),"A spell lattice is a block of transparent crystal, internally etched with a three-dimensional representation of a spell. This spell is chosen when the item is created (the contained spell determines the school of the lattice's aura). When a spell lattice is wielded by a spontaneous spellcaster who has the spell contained within it on her class spell list, she can use her spell slots to cast that spell as if it were one of her spells known. When an arcanist holds a spell lattice, as long as she has the contained spell on her class spell list, she can use her spell slots to cast that spell as if it were one of her spells currently prepared. A spellcaster who uses a spellbook or formula book can copy the spell from a spell lattice as if it were a scroll. Doing so expends the spell from the spell lattice.","64,000 ",17,Varied,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/spell-lattice
Robes of Lead,"The eldest ayngavhaul garb themselves in robes of lead, massive suits of armor imbued with diabolical runes and profane symbols. These hulking, blasphemous vestments do little to impede the corpulent fiends’ already encumbered movement, yet grant them significant defense against servants of the divine. An ayngavhaul wearing robes of lead gains a +6 armor bonus and a +2 profane bonus to its Armor Class.  In addition, these robes add +10 to the wearer’s SR when attempting to resist spells cast by a good-aligned divine spellcaster. Any Huge creature can wear robes of lead, but non-ayngavhauls must contend with their crushing, 900-pound weight. Any non-evil creature that attempts to wear robes of lead gains one negative level until the vestments are removed. ","65,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/robes-of-lead
"Cubes of Force, Twinned","These cubes function as two cubes of force, except that when a face on one cube is pressed, its counterpart creates the appropriate wall instead as long as the distance between the cubes does not exceed 100 feet. Both cubes can remain active even after being set down on the ground and abandoned.","66,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cubes-of-force-twinned
Monocle of the Investigator,"This crystal lens fits over a single eye but takes up the entire eyes slot. Once per day, the wearer is able to gaze at a 10-foot-by-10-foot area and see exactly what occurred in that area during the past 24 hours. The vision of what occurred in the specified area comes to the user in a single minute of observation; if that minute is interrupted, the wearer must use the monocle again to get the full observation. All the visual details of the observed events are clear and memorable to the user, no matter how obscure. The monocle does not, however, provide any insight into the observed events besides what can be visually seen. Observed conversations cannot be heard, for example.","66,000 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/monocle-of-the-investigator
"Pendulate Divan of Emperor Fortigré, The","This luxurious, red felt divan is edged in gold latticework and made from highly polished, glossy black wood. If you lie upon it, you automatically understand how to activate it. Created for a mad emperor thousands of years ago, the pendulate divan includes many special abilities.When you sit, stand, or lie upon it, it can walk like a four-legged animal with a movement speed of 30 feet, create up to 2 gallons of water per day, protect you with endure elements, and fly or teleport as per the spells (once each per day).","66,000 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pendulate-divan-of-emperor-fortigre-the
