Name,Description,Price,CL,Strength,URL
Elixir of True Form,"This elixir removes all curses and transmutation effects from the imbiber, including the unnatural mutations resulting from the arcane warping of the island of Nal-Kashel or gained through an ancestor’s unspeakable interbreeding with ulat-kini. The elixir stops gillmen from transforming into skum but cannot reverse the transformation if a gillman has already become a skum. Only doses of the elixir manufactured on the island of Nal-Kashel can remove the warping effects of the island’s influence.","1,600 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/elixir-of-true-form
"Ioun Stone, Pale Ruby Trillian (Flawed)",This stone grants a +5 competence bonus on Stealth checks and –2 penalty to Dexterity.,"1,600 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/pale-ruby-trillian-ioun-stone
Salve of the Second Chance,"Under tutelage from Embeth Forest sprites, Mother Nightmoss developed this potent salve from the distillation of nightmoss. When smeared on a body or body part from a recently deceased creature, the salve mimics the effects of a reincarnate spell. If this salve is used on a creature during the night of a new moon, roll twice on the reincarnate table and have the recipient player or NPC choose his preferred result.","1,600 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/salve-of-the-second-chance
Necklace of Fireballs (I),"This item appears to be a string or cluster of spherical beads, sometimes with the ends tied together to form a necklace. (It does not count as an item worn around the neck for the purpose of determining which of a character's worn magic items is effective.) If a character holds it, however, all can see the strand as it really is—a golden chain from which hang a number of golden spheres. The spheres are detachable by the wearer (and only by the wearer), who can easily hurl one of them up to 70 feet. When a sphere arrives at the end of its trajectory, it detonates as a fireball spell (Reflex DC 14 half). If the necklace is being worn or carried by a character who fails her saving throw against a magical fire attack, the item must make a saving throw as well (with a save bonus of +7). If the necklace fails to save, all its remaining spheres detonate simultaneously, often with regrettable consequences for the wearer. [  (1) - 5d6, (2) - 3d6  ]","1,650 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/necklace-of-fireballs
Dimensional Acid (Corrosive Pit),"The acid in this flask burns not through matter, but through space itself, creating a temporary extradimensional pit wherever it touches. A flask of dimensional acid can be thrown as a splash weapon with a range increment of 10 feet. Alternatively, it can be used as a special component when casting the snare spell. Instead of the spell's usual effect, the creature that triggers the modified snare is treated as if it had taken a direct hit from the dimensional acid. This acid affects matter as well, creating an acid pit where it lands.","1,750 ",7,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/dimensional-acid
"Cloak, Cowardly Crouching","This nondescript gray cloak has a hood that can fit over the wearer’s entire face. The wearer can, as a move action, cover his face and drop to a huddling crouch. Any creature seeking to directly attack him while he does this must make a DC 11 Will save to do so (as the sanctuary spell). The wearer cannot see or take any actions while crouching. This makes him effectively blind, with all the normal penalties, but not helpless. The wearer can end his crouch simply by standing up or moving.","1,800 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cloak-cowardly-crouching
Copycat Siphon,"A copycat siphon is a simple-looking metal tube that can be connected to two flasks, bottles, beakers, or vials of standard size. Three times per day while two containers are connected to a copycat siphon, the user can speak the item's command word while pouring a liquid (including magical liquids like potions or elixirs) into one of the containers. In doing so, the other container attached to the siphon also fills up with an exact replica of the poured liquid, appearing to all normal senses (including touch, smell, taste, and sight) as if it were an exact copy of the original liquid. However, when imbibed, the copy acts only as fresh water, and has none of the other effects of the original liquid. The created liquid registers to detect spells as if it were the original liquid (as the magic aura spell, Will DC 14).","1,800 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/copycat-siphon
Dust of Appearance,"This powder appears to be a very fine, very light metallic dust. a single handful of this substance flung into the air coats objects within a 10-foot radius, making them visible even if they are invisible. It likewise negates the effects of blur and displacement. In this, it works just like the faerie fire spell. The dust also reveals figments, mirror images, and projected images for what they are. a creature coated with the dust takes a –30 penalty on its Stealth checks. The dust's effect lasts for 5 minutes. Dust of appearance is typically stored in small silk packets or hollow bone tubes.","1,800 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/dust-of-appearance
Hat of Disguise (Lesser),"This apparently normal hat allows its wearer to alter her appearance as with a disguise self spell. As part of the disguise, the hat can be changed to appear as a comb, ribbon, headband, cap, coif, hood, helmet, or other headwear.","1,800 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/hat-of-disguise
Pipes of Sounding,"When played by a character who has the Perform (wind instruments) skill, these shiny metallic pan pipes create a variety of sounds. The figment sounds are the equivalent of ghost sound.","1,800 ",2,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pipes-of-sounding
"Shadow Piercings, Body (Minor)",These piercings come in the form of grotesque spikes and needles that cover every inch of the wearer's skin. The wearer gains a +2 competence bonus to CMD against grappling attempts.,"1,800 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shadow-piercings
"Vest, All Tools","This well-made leather vest bears numerous shiny metal buttons, which stud a number of bulging pockets. Once per day, as a standard action, the wearer can speak the vest’s command word and order it to bring forth all the standard tools required to make checks for any one Craft skill. These tools appear in the countless pockets of the vest or, if too heavy, on the floor, on a nearby shelf, on a workbench, or in a toolbox or cupboard that appears nearby. Once summoned, they remain for 24 hours or until another creature touches them, whichever comes first.","1,800 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/vest-all-tools
Efficient Quiver,"This appears to be a typical arrow container capable of holding about 20 arrows. It has three distinct portions, each with a nondimensional space allowing it to store far more than would normally be possible. The first and smallest one can contain up to 60 objects of the same general size and shape as an arrow. The second slightly longer compartment holds up to 18 objects of the same general size and shape As a javelin. The third and longest portion of the case contains as many as 6 objects of the same general size and shape as a bow (spears, staffs, or the like). Once the owner has filled it, the quiver can quickly produce any item she wishes that is within the quiver, as if from a regular quiver or scabbard. The efficient quiver weighs the same no matter what's placed inside it.","1,800 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/efficient-quiver
Elixir of Elemental Protection,Scintillating colors swirl through this liquid. The elixir grants the drinker 100 points of protection from the first type of elemental damage he takes after drinking it. Unused points of protection dissipate 1 hour after the liquid is consumed.,"1,800 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/elixir-of-elemental-protection
"Paint, Tribal War Paint (Black)","There are numerous variations of magical war paint, each providing a specific benefit to aid their hunters, warriors, and heroes in a variety of tasks. Tribal war paint can be applied to any visible part of the body — typically the face, shoulders, legs, or arms. Applying a dose of war paint is a full-round action that provokes an attack of opportunity. Tribal war paint does not take up a magic item slot, but you can only benefit from one color of war paint at a time—applying a dose of a different color replaces the effects of the previous application. Once applied, the effects granted by the war paint last for 24 hours. [ ** Black: You become cloaked in shadows and smoke, gaining the effects of a blur spell.","1,800 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/paint-tribal-war-paint
"Paint, Tribal War Paint (White)","There are numerous variations of magical war paint, each providing a specific benefit to aid their hunters, warriors, and heroes in a variety of tasks. Tribal war paint can be applied to any visible part of the body — typically the face, shoulders, legs, or arms. Applying a dose of war paint is a full-round action that provokes an attack of opportunity. Tribal war paint does not take up a magic item slot, but you can only benefit from one color of war paint at a time—applying a dose of a different color replaces the effects of the previous application. Once applied, the effects granted by the war paint last for 24 hours. [ ** White: You gain a +4 resistance bonus on all saving throws against level drain and negative energy. As soon as you receive a negative level from an energy drain attack, the white war paint absorbs the effect and then fades away, ending the ongoing duration of the paint’s effect immediately.","1,800 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/paint-tribal-war-paint
"Ioun Stone, Pale Orange Rhomboid (Cracked)","If you die while using this ioun stone, the stone can be used as an additional material component in any spell to return you to life, reducing the spell's total material component cost by 20%.","1,800 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/pale-orange-rhomboid
"Talisman, Death’s Head (18 HD)","This amulet allows the wearer to command a number of undead skeletons and zombies, which are keyed to the amulet when it is created. The animation of the undead is part of the creation process—undead that have already been created cannot be bound to a death’s head talisman. The number of HD of undead tied to the amulet is equal to twice the amulet’s caster level. The amulet allows the wearer to command the undead as if she had created them with animate dead, even if she has no magical talent of her own. The undead are only under control while the amulet is worn; if the amulet is removed, the undead revert to normal behavior, standing in place but responding if attacked. Once the specific undead tied to the amulet are destroyed, the talisman loses all power.","1,800 ",9,Varied,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/talisman-death-s-head
Warding Lips,"When placed upon the lips, these thin, translucent sheets of wax melt invisibly onto the user's mouth. The user is aware of—but unaffected by—any magical attacks or effects that might harm him through the lips or mouth (such as a succubus's energy drain attack). In addition, the next time he would be exposed to an ingested poison, the warding lips instead absorb the toxin and leave him unharmed. Once exposed to a magical attack or ingested poison, a set of warding lips loses its magic and becomes useless.","1,900 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/warding-lips
Tablet of Languages Lost,"Fashioned from granite, this stone tablet is approximately 2 feet long, 1 foot wide, and just over an inch thick. The tablet was once part of a larger stone stele that was publicly displayed for all to see. Now known as the tablet of languages lost, the broken slab is inscribed with a vow of fealty to the emperor in three different languages. The characters and hieroglyphs of the three languages correspond to one another and serve as a translation key between the languages. Once per day, upon speaking the command word, the owner of the tablet can read and understand any written texts as if using comprehend languages for a period of 30 minutes. This does not allow the owner to speak or write unknown languages, or read magical writings (though the tablet reveals that such texts are magical). In addition, if the tablet is readily available and at hand, the owner gains a +3 competence bonus on all Linguistics checks. Finally, if the owner knows at least one of the three languages inscribed on the tablet, he can attempt Linguistics checks to translate the other two languages even if untrained in the Linguistics skill. Possession of the tablet of languages lost serves as an acceptable rationale for the owner to learn one of the three languages inscribed upon it (by putting a rank in Linguistics during character advancement) without the need of a teacher or library. Although the tablet of languages lost was created to ease the transition from pharaonic rule to that of a foreign monarch, other tablets could exist bearing different messages in other languages.","1,980 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tablet-of-languages-lost
Agile Alpenstock,"This gnarled wooden walking stick aids a creature's travel, granting a +5 foot enhancement bonus to speed and a +2 enhancement bonus to CMD against trip attempts and on saving throws to avoid being tripped. These bonuses apply as long as the agile alpenstock is held in hand. It can be wielded in combat as a quarterstaff.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/agile-alpenstock
Autonomous Cartographer,"Upon command, this item draws your surroundings, out to the limits of your normal vision, rendering them as if depicted by a competent but unexceptional artist. It does not record any details you cannot see. The autonomous cartographer creates the map as needed to fit upon a 1-foot-by-4-foot parchment or scroll contained within the item. A second command erases the scroll, allowing you to use it again. You may insert or remove a scroll as a full-round action.","2,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/autonomous-cartographer
"Belt, Bladed","Rather than being made of one continuous line of material, this belt consists of many bits of tanned leather joined together by thick metal studs. On command, the belt’s wearer can transform the belt into a single masterwork slashing and/or piercing melee weapon of her choice. As long as she is holding the weapon, she can also revert it back to belt form with a command. Furthermore, the belt can be enchanted like a piercing and slashing melee weapon, using the cost of the belt as the cost of the masterwork item.","2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/belt-bladed
"Belt, Heavyload",This wide leather is held together with two strands of oxen skin threaded through holes on each end. The belt’s wearer is affected as though subject to a permanent ant haul spell.,"2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/belt-heavyload
Blood Reservoir of Physical Prowess,"This blown-glass vial has a chain for attaching it to the handle of a weapon. When filled with the wearer's blood, it gains powerful magic. Filling the reservoir takes a full minute, deals 4 points of Constitution damage (which can be healed normally), and imbues the reservoir with 4 charges. Charging the reservoir changes the blood to magical fluid, which does not clot or decay with time. The wearer can speak the first command word to draw 1 or more charges from the reservoir, curing 1 point of physical ability score damage per charge used. The wearer can speak the second command word to imbue herself with a great burst of physical prowess, depleting all remaining charges and gaining an inherent bonus to one physical ability score equal to twice the number of charges used. This bonus lasts until the end of the wearer's next turn. The bearer can only use the reservoir if it is held in hand or attached to a held or wielded weapon. A bearer can safely carry only one charged reservoir at a time; any others spontaneously drain their charges in 1d10 rounds, leaving only the highest-charged reservoir intact. A reservoir has no effect if not charged with the wearer's blood, and cannot be charged by bloodless creatures or those that cannot take Constitution damage.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/blood-reservoir-of-physical-prowess
Boots of Gusto,"These boots are made of fine red leather, and are decorated with stitched designs featuring humanoids wielding rapiers and other light weapons suited for swashbucklers. Up to three times per day, the wearer can perform the derring-do 1st-level swashbuckler deed.","2,000 ",4,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-of-gusto
"Boots, Cat Burglar's","These soft-soled boots provide their wearer with a +2 competence bonus on Acrobatics, Climb, and Stealth checks. Once per day as an immediate action, the wearer of cat burglar's boots can reroll any one failed Acrobatics, Climb, or Stealth check, taking the result of that check in place of the first failed check (even if the second result is worse). In addition, a secret pocket in the boots is built to hold a fully functional set of masterwork thieves' tools. A DC 22 Perception check is required to notice this pocket. Any other object in the pocket causes it to bulge and become obvious to even casual observation.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-cat-burglar-s
Bracers of Steadiness,"These tortoiseshell bracers fit so snuggly against their wearer’s skin that they almost seem part of him. The wearer of these bracers becomes exceptionally calm and composed if she takes her time to accomplish particular tasks. Whenever she takes 20 on a skill check for a skill that primarily depends on her arms and hands, she gains a +5 competence bonus on the check.","2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bracers-of-steadiness
"Cap, Buffering","This cloth hat is floppy and shapeless. It offers its wearer an unusual amount of protection against particularly devastating blows. Once per day when struck by a critical hit, the wearer can spend an immediate action to convert the bonus damage of the critical hit into nonlethal damage. The cap has no effect if the wearer is immune to nonlethal damage.","2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cap-buffering
"Dust, Restoration","This silky red dust is pleasantly warm to the touch. When sprinkled on a partially decomposed corpse or skeleton, it causes the dead flesh and bones to mend and reform, allowing the corpse to be identified or raised as if it were killed recently (effectively restarting the day count that limits raise dead). If more than half of the bones are missing or the subject has been dead for more than 100 years, the dust has no effect. One vial contains enough restoration dust to restore a single Medium or smaller corpse. Larger corpses can be restored by using multiple vials (two for Large creatures, four for Huge, eight for Gargantuan, and 16 for Colossal).","2,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/dust-restoration
Entangling Aiguillette,"This length of prickly green vine is woven into a living aiguillette worn around the shoulder. Once per day as an immediate action when the wearer is struck by a melee attack, she can compel the vine to uncoil and wrap around the attacker, causing the attacker to become entangled (Reflex DC 13 negates). An entangled creature cannot move from its space. At the start of the entangled creature's turn, it can attempt a new saving throw against the entangling aiguillette, though the DC increases by 1 for each round the creature fails its save (to a maximum of 16 after 3 rounds). The entangled creature can also untangle itself as a move action by succeeding at a DC 13 Strength or Escape Artist check. The entangling aiguillette's owner cannot move while entangling a creature, but can release an entangled creature as a free action.","2,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/entangling-aiguillette
"Eyes, Deathwatch",These blood red crystal lenses fit snugly over the wearer’s eyes. The wearer gains the constant effects of the deathwatch spell.,"2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/eyes-deathwatch
"Glove, Glowing","The wearer of this slender white leather glove may, as a standard action, press it against any surface or object and cause a luminous handprint to appear. This print glows any color the wearer wishes, sheds light as a candle, and is easily visible from a distance of up to 60 feet. Such handprints last for 1 day before fading away. The glowing handprint matches the wearer’s hand in terms of size, position of fingers, and so on.","2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/glove-glowing
Gloves of Reconnaissance,"Each of these fingerless worked leather gloves look as though they have seen heavy use, and often bear the stains or scent of grass or wet mud. On command, the wearer can use the gloves to see and hear though solid material no more than 15 feet thick by placing both hands on that material. The gloves can be used for 10 rounds each day. The rounds need not be consecutive.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-of-reconnaissance
Goblin Fire Drum (Lesser),"This small crude-looking drum is attached to a strap long enough to loop around the wearer's neck. A successful DC 12 Perform (percussion) check activates the drum, which enhances any nearby natural or magical fire as long as the bearer spends a move action each round to continue playing. All fires (including fire spells and effects) within 30 feet of the player deal an additional 1 point of fire damage (or 2 points for the greater version). All unattended flammable alchemical objects such as tindertwigs, flasks of oil or alchemist's fire, and fireworks within this range have a 10% chance of spontaneously igniting or exploding (as appropriate to the item) when the drum activates. This chance increases by 5% each round and is checked at the start of the performer's turn as long as the playing continues. A greater goblin fire drum has all the above abilities and can create pyrotechnics once per day.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/goblin-fire-drum
"Goggles, Glarecutter","These dark lenses of smoked glass are set in a thin leather headband and filter the light reaching your eyes. You gain a +5 resistance bonus on Fortitude saving throws against sight- and light-based hazards or attacks, such as desert glare, blindness, gaze attacks, and so on.","2,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/goggles-glarecutter
Horn of Fog,"This small bugle allows its possessor to blow forth a thick cloud of heavy fog similar to that of an obscuring mist spell. The fog covers a 10-foot square next to the horn blower each round that the user continues to blow the horn; a fog cloud travels 10 feet each round in a straight line from the emanation point unless blocked by something substantial such as a wall. The device makes a deep, foghorn-like noise, with the note dropping abruptly to a lower register at the end of each blast. The fog dissipates after 3 minutes. A moderate wind (11+ mph) disperses the fog in 4 rounds; a strong wind (21+ mph) disperses the fog in 1 round.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/horn-of-fog
Iron Spike of Safe Passage,"When hammered into place this 9-inch iron spike creates an illusion up to 15 feet high and in a 15-foot diameter centered on the spike. The illusion can be of one of the following: a small hillock of appropriate composition for the terrain, a pile of mundane crates or barrels, a mound of rubble, or a small structure (such as a cabin or canvas enclosure). The exact size and specific parameters (such the composition of timber) are chosen when the spike is placed. Interacting with the illusion grants a Will save (DC 12) to disbelieve it. Hammering the spike into place or removing it is a full-round action. The spike can be used any number of times and its effects last until removed.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/iron-spike-of-safe-passage
Lantern of Auras,"A lantern of auras is a bullseye lantern made of cold iron with a series of lenses and colored glass filters that can be flipped down in front of its main aperture. The lantern functions as a bullseye lantern but needs no oil to shed its light. If its command word is spoken, it begins to reveal magic auras as the detect magic spell. It will reveal all auras detect magic reveals over the normal duration of 3 rounds, as long as its light is held on the same area for this duration. Anyone who takes a full-round action to observe the revealed auras during each of these rounds can attempt a Knowledge (arcana) skill check to determine the school of any magic aura revealed, or a Spellcraft check to identify the properties of a magic item within the area.Roughly 45% of these lanterns have the command word etched on the bottom of the lantern. Casting identify on a lantern of auras reveals the command word.","2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/lantern-of-auras
Lute of The Battle Ready,"These magic items are usually crafted as lutes, though they can be fashioned as other instruments. On command three times per day, the lute can transform into a +1 spear, +1 longsword, or +1 battleaxe. The type of the weapon the instrument transforms into must be chosen at creation, and the weapon must be appropriately sized for the user of the instrument. The instrument takes weapon form for 1 minute, or until its wielder uses another command word to transform it back to its normal form.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/lute-of-the-battle-ready
Manacles of Cooperation,"These tight iron cuffs can fit over the wrists of any Large or smaller humanoid. When placed on a helpless humanoid, they make the captive more docile and compliant. The prisoner never attempts to escape of its own volition and agrees to any reasonable request unless it makes a DC 11 Will saving throw.","2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/manacles-of-cooperation
"Mask, Plaguebringer's","Resembling the more common nonmagical doctor’s mask, a plaguebringer’s mask grants a +2 resistance bonus on saving throws against nauseating scents and immunity to one specific disease (the disease must be chosen at the time of the mask’s creation—the ones in this adventure grant immunity to blood veil). The mask veils the wearer’s alignment, making him register as neutral to alignment-detecting effects.","2,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mask-plaguebringer-s
"Slippers, Feather Step","Once per day for 10 minutes, these fine silken slippers allow their wearer to ignore the adverse movement effects of difficult terrain as if subject to the feather step spell, including granting the ability to take 5-foot steps in difficult terrain.","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/slippers-feather-step
"Stone, Scavenger's","This jagged, egg-shaped stone emits a faint red glow when not in direct sunlight. By rubbing a scavenger’s stone against a damaged (but not destroyed) construct or object as a full-round action, you repair 1d6 points of damage to the object or construct. If this brings a broken object’s hit points above half its maximum hit points, it loses the broken condition. As a standard action, you can smash a scavenger’s stone against a destroyed object or damaged construct. Doing so immediately repairs the object to full functionality or heals a damaged construct of 10d6 points of damage. Destroyed magic items can be repaired in this manner if their caster level is no higher than 3rd—more powerful destroyed magical items cannot be repaired by a scavenger’s stone. A newly-created scavenger’s stone has 50 charges—smashing a stone against an object uses up 10 charges.","2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/stone-scavenger-s
"Tattoo, Serpentine","This sinuous tattoo appears to move when the bearer flexes his muscles. Three times per day when the bearer makes a successful melee attack with a monk or performance weapon or an unarmed strike, he can cause the tattoo to lunge like a snake at the creature hit. This allows the bearer to perform a dirty trick combat maneuver as an immediate action that does not provoke attacks of opportunity.","2,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tattoo-serpentine
Tome of Dissolution,"This shadowy, waterproof tome is 12 inches tall, 8 inches wide, and 1 inch thick. When viewed in dim, normal, or bright light, the tome’s 1,000 ebon pages are blank and any new writing immediately fades from sight, as if erase had been cast upon the page. When viewed in darkness, however, each page becomes outlined with pale, silvery light and anything then written in the tome is recorded in similar, silvery light. Writings within the tome are protected as per nondetection. A tome of dissolution can be used as a formula book or a spellbook; if so, extracts and spells can only be prepared from the tome when viewed in darkness. Necromancy spells, spells of the shadow subschool, and spells with the darkness or shadow descriptor take half as many pages when copied into a tome of dissolution as they would in a normal spellbook or formula book.","2,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tome-of-dissolution
"Wayfinder, Shining","A shining wayfinder is a polished silver compass. In addition to the usual functions of a wayfinder (including the ability to create light), a shining wayfinder can be used to cast detect evil—when so used, its needle points not to the north but rather to the nearest source of evil within 60 feet. Once per day, a shining wayfinder can be used to cast protection from evil upon the wayfinder's bearer. A shining wayfinder functions only for a creature that is good-aligned. When held by an evil creature, the shining wayfinder's needle spins in a frantic circle. When held by any creature that is both nonevil and nongood, the needle simply hangs limply, not pointing to anything at all (not even to true north).","2,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wayfinder-standard/wayfinder-shining
"Aquarium Ball, Replenishing (Standard)","Replenishing aquarium balls act as standard aquarium balls, but are endowed with magical effects beneficial to the creature held within. The power of the magic depends on the kind of replenishing aquarium ball. The ball continually refreshes itself with clean water and fresh food.","2,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/aquarium-ball-replenishing
"Bag, Handy Haversack","A backpack of this sort appears to be well made, well used, and quite ordinary. It has two side pouches, each of which appears large enough to hold about a quart of material. In fact, each is like a bag of holding and can actually hold material of as much as 2 cubic feet in volume or 20 pounds in weight. The large central portion of the pack can contain up to 8 cubic feet or 80 pounds of material. Even when so filled, the backpack always weighs only 5 pounds. While such storage is useful enough, the pack has an even greater power. When the wearer reaches into it for a specific item, that item is always on top. Thus, no digging around and fumbling is ever necessary to find what a haversack contains. Retrieving any specific item from a haversack is a move action, but it does not provoke the attacks of opportunity that retrieving a stored item usually does. Editor's Note: Handy Haversack does not indicate the sort of space inside it other than to say it is 'like a bag of holding' which is described as opening to a 'non-dimensional space' whereas the rules on extradimensional spaces explicitly refer to bags of holding and handy haversacks as examples of extradimensional spaces.","2,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bag-handy-haversack
Clamor Box,"This delicate tin music box can produce a great volume of noise at a specific time determined by its owner. Four command words determine what sorts of sounds it is to play (battle, fire, massacre, or riot), and a fifth determines the delay (anywhere from 1 round to 20 minutes) until the box begins to produce the desired sound. The noise from the box is as loud as 40 people. The sound persists for 2d6 rounds.","2,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/clamor-box
Cockatrice Grit,"This magical grit is used by flinging a dose at a creature within 15 feet by as a ranged touch attack. If the grit hits, the target takes 1d4 points of Dexterity damage and is slowed (as the spell) for 1 round as its body starts slowly turning to stone. Each round that follows, the victim can attempt a DC 17 Fortitude save at the start of its turn as a free action to end the effect; otherwise, it takes an additional 1d4 points of Dexterity damage and is slowed for 1 more round. This effect can last for a maximum of 11 rounds. If this Dexterity damage ever meets or exceeds the victim’s actual Dexterity score, the creature becomes petrified permanently, as if by flesh to stone. A dose of cockatrice grit is consumed when it is used, and doesn’t activate until it has been thrown—the grit can be handled safely.","2,000 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cockatrice-grit
Coldfire Wrappings,"When carefully wrapped around the body of a Medium-sized creature (a process that takes 10 minutes), these magical linen wrappings protect the wearer from fire and provide defense against physical attacks. As an immediate action, the wearer can immolate herself in wispy blue flames that protect the wearer as the chill shield version of fire shield and deal 1d6+10 points of cold damage to attackers. This protection lasts for 10 rounds before the wrappings crumble away into fine ash.","2,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/coldfire-wrappings
